station_id,time_sign,x,y,tno2,temp,et,sp,tp,wd,ws,pop,building,road,ndvi,NO2
8,314,114.1120975,22.3716276,156.4932251,294.8594971,-0.078965448,100629.9922,0.004650236,-143.5038605,4.006364822,672.036499,5056594,6791.028809,1692,37
9,314,114.256814,22.3182558,139.3948364,294.9680786,-0.076368541,100903.2578,0.005091614,-147.7772064,5.295027733,407.3021851,1751836.5,4787.187988,7345,19
10,314,113.9742504,22.3911527,147.0318146,295.1522522,-0.046193507,101136.1641,0.001928342,-139.7461243,3.999499321,297.4996643,2375346.5,5116.151367,5670,40
11,314,114.1820905,22.3764958,151.3125458,294.824585,-0.078321345,100589.4453,0.005245426,-145.1255188,4.26776886,146.5195313,3542057.5,5773.041016,4052,24
12,314,114.16871,22.322169,154.9690704,294.8763428,-0.076116502,100622.3594,0.004668388,-145.8625946,4.70240593,747.2966919,14594804,7989.836426,2182,80
13,314,114.1412676,22.2848775,159.8986511,294.9256897,-0.053374499,100695.1328,0.003112348,-145.5549164,4.787361622,878.6085205,9484429,7007.274414,3303,35
14,314,114.1573973,22.2475352,157.9012909,294.9776611,-0.05123499,100765.1953,0.002998513,-146.4407043,5.204206944,65.48966217,3044803.5,3876.920654,3533,34
15,314,114.2167934,22.2827772,149.9141083,294.9525757,-0.078855939,100754.0391,0.004858827,-147.3621216,5.323050499,1421.89978,2995995.75,4814.834961,4807,40
16,314,113.9405757,22.2885187,181.601181,295.2199402,-0.038175859,101028.9766,0.001803353,-140.4086914,4.512804031,45.69812012,965836.125,4032.332031,4502,27
17,314,114.1805181,22.2801689,157.4257507,294.9425354,-0.076033674,100711.125,0.004584294,-146.712677,5.161077976,429.8672791,7206084,6894.862305,3028,99
18,314,114.1565745,22.2820584,158.9831696,294.9335938,-0.061199609,100703.5156,0.003629687,-146.0150604,4.939563274,83.59503174,8509086,8754.413086,1817,95
1,316,114.0201883,22.4449437,221.267807,293.6626587,-0.015215416,101232.3047,3.39E-05,-148.5571899,2.903003454,47.30091095,3953495.75,4815.681152,3070,47
3,316,114.1258166,22.4969545,166.4713745,293.4173889,-0.05937935,101056.1016,7.37E-05,-150.6354218,2.603363752,156.3011627,3624076.25,5897.47168,4081,51
4,316,114.3581838,22.4712708,71.02017212,293.9200745,-0.023069834,101311.8828,2.71E-05,-155.0985565,3.555693865,2.127234221,199027.9844,417.5441284,-3000,14
5,316,114.2286697,22.309823,114.0361938,294.0708313,-0.068158537,100996.2344,0.000149764,-153.8135681,4.717725754,571.750061,3221332.75,5677.513184,2352,53
6,316,114.1572091,22.3310969,247.4503326,293.9321899,-0.067195229,100835.6953,0.000176027,-152.8084717,4.047423363,557.522583,10587726,6553.90625,3050,57
7,316,114.1269531,22.3568159,202.3690948,293.8590088,-0.072635651,100824.6172,0.000197957,-152.1427002,3.635210276,231.998703,2478207,5969.117676,3515,50
8,316,114.1120975,22.3716276,158.2753754,293.8211975,-0.07083901,100856.7266,0.000190944,-151.7359924,3.438863516,672.036499,5056594,6791.028809,1692,44
9,316,114.256814,22.3182558,87.75713348,294.1149902,-0.066821188,101130.6797,0.000116255,-154.1431122,4.845057964,407.3021851,1751836.5,4787.187988,7345,21
10,316,113.9742504,22.3911527,207.7398834,293.947113,-0.040750053,101365.4609,0.000105453,-148.4013367,3.27777338,297.4996643,2375346.5,5116.151367,5670,57
11,316,114.1820905,22.3764958,130.0364685,293.8489075,-0.069779918,100815.2578,0.000157716,-152.9494781,3.735005379,146.5195313,3542057.5,5773.041016,4052,38
12,316,114.16871,22.322169,235.0217438,293.960022,-0.066887856,100849.2422,0.000173063,-153.0039368,4.199882984,747.2966919,14594804,7989.836426,2182,83
13,316,114.1412676,22.2848775,276.9349976,294.0021057,-0.04634336,100922.75,0.000126617,-152.6212158,4.281730175,878.6085205,9484429,7007.274414,3303,31
14,316,114.1573973,22.2475352,148.7105408,294.098053,-0.042973135,100993.4922,0.000119811,-152.9125824,4.734173298,65.48966217,3044803.5,3876.920654,3533,30
15,316,114.2167934,22.2827772,109.2735214,294.1034851,-0.067408763,100981.7891,0.000170865,-153.6259918,4.876277447,1421.89978,2995995.75,4814.834961,4807,45
16,316,113.9405757,22.2885187,209.9079132,294.2211609,-0.034177493,101259.75,0.000134427,-148.7894592,3.833118916,45.69812012,965836.125,4032.332031,4502,37
17,316,114.1805181,22.2801689,171.5056305,294.0705261,-0.064990729,100938.9141,0.00017408,-153.2099457,4.696122169,429.8672791,7206084,6894.862305,3028,89
18,316,114.1565745,22.2820584,229.7818146,294.0306396,-0.052702881,100931.2188,0.000142615,-152.8509674,4.450092793,83.59503174,8509086,8754.413086,1817,83
1,317,114.0201883,22.4449437,234.4925232,293.4743958,-0.015117917,101008.6094,1.02E-06,-121.8034363,3.13497591,47.30091095,3953495.75,4815.681152,3070,57
3,317,114.1258166,22.4969545,186.5396423,293.2281494,-0.05908341,100832.5156,4.26E-06,-122.5681458,2.825438738,156.3011627,3624076.25,5897.47168,4081,61
4,317,114.3581838,22.4712708,134.9459076,293.7452698,-0.022610754,101084.1016,1.78E-06,-124.1756134,3.044284582,2.127234221,199027.9844,417.5441284,-3000,14
5,317,114.2286697,22.309823,126.180481,294.2947693,-0.06561479,100767.9688,1.21E-05,-128.6473999,3.736517906,571.750061,3221332.75,5677.513184,2352,57
6,317,114.1572091,22.3310969,169.939743,293.9940491,-0.066833392,100608.8984,7.13E-06,-126.436676,3.390181065,557.522583,10587726,6553.90625,3050,55
7,317,114.1269531,22.3568159,177.1821899,293.7919617,-0.072667517,100598.5156,4.26E-06,-125.0623932,3.186913967,231.998703,2478207,5969.117676,3515,60
8,317,114.1120975,22.3716276,178.1797028,293.6911011,-0.070843719,100631.0078,4.26E-06,-124.5327454,3.112558842,672.036499,5056594,6791.028809,1692,52
9,317,114.256814,22.3182558,122.5817032,294.3436279,-0.062789366,100901.7578,7.50E-06,-128.9309387,3.793607712,407.3021851,1751836.5,4787.187988,7345,25
10,317,113.9742504,22.3911527,275.7276306,293.6864319,-0.039911792,101140.625,2.32E-06,-121.7068863,3.345553875,297.4996643,2375346.5,5116.151367,5670,70
11,317,114.1820905,22.3764958,129.9964447,293.8036499,-0.069925681,100589.0859,4.26E-06,-125.5604248,3.221818209,146.5195313,3542057.5,5773.041016,4052,41
12,317,114.16871,22.322169,165.7450409,294.0642395,-0.06625542,100622.1953,9.37E-06,-126.9650497,3.471513271,747.2966919,14594804,7989.836426,2182,86
13,317,114.1412676,22.2848775,198.8833923,294.0761108,-0.045428805,100695.5313,1.05E-05,-127.0850601,3.551645517,878.6085205,9484429,7007.274414,3303,34
14,317,114.1573973,22.2475352,172.0087738,294.2699585,-0.041061383,100765.5156,1.87E-05,-128.5926971,3.811982632,65.48966217,3044803.5,3876.920654,3533,28
15,317,114.2167934,22.2827772,127.7658844,294.3571167,-0.064990871,100753.4531,2.02E-05,-129.215271,3.846262455,1421.89978,2995995.75,4814.834961,4807,42
16,317,113.9405757,22.2885187,338.7651062,294.0817261,-0.032860328,101034.125,2.22E-06,-121.5874405,3.608063221,45.69812012,965836.125,4032.332031,4502,45
17,317,114.1805181,22.2801689,156.064682,294.2711487,-0.06306269,100711.0234,2.02E-05,-128.5945892,3.76453495,429.8672791,7206084,6894.862305,3028,89
18,317,114.1565745,22.2820584,180.8556519,294.1547852,-0.051388055,100703.7266,1.43E-05,-127.6925888,3.639033318,83.59503174,8509086,8754.413086,1817,93
1,320,114.0201883,22.4449437,58.09953308,293.7909241,-0.008429139,101112.5781,0.019441005,-153.8774414,2.65679574,47.30091095,3953495.75,4815.681152,3148,28
3,320,114.1258166,22.4969545,59.37821579,293.6122742,-0.030141218,100939.0938,0.070369929,-156.7736816,2.375068188,156.3011627,3624076.25,5897.47168,4653,31
4,320,114.3581838,22.4712708,67.95613861,293.7885437,-0.014122767,101198.2188,0.02681594,-156.6398163,3.238378286,2.127234221,199027.9844,417.5441284,-3000,12
5,320,114.2286697,22.309823,55.22964478,293.9906006,-0.0425818,100879.7266,0.072034277,-153.6869659,4.29466486,571.750061,3221332.75,5677.513184,3386,27
6,320,114.1572091,22.3310969,52.66697693,293.8944397,-0.043793246,100718.4922,0.079215944,-153.8794708,3.736000061,557.522583,10587726,6553.90625,2731,40
7,320,114.1269531,22.3568159,53.84000778,293.8347778,-0.046573211,100706.9375,0.088273115,-154.1049194,3.383934736,231.998703,2478207,5969.117676,2053,29
8,320,114.1120975,22.3716276,54.61275864,293.8046875,-0.044416111,100738.7891,0.087484531,-154.3383942,3.203523874,672.036499,5056594,6791.028809,2540,35
9,320,114.256814,22.3182558,58.60340881,294.0043945,-0.039660238,101014.4609,0.063967258,-153.7062073,4.395365238,407.3021851,1751836.5,4787.187988,4567,13
10,320,113.9742504,22.3911527,57.33643341,293.946991,-0.020055385,101243.9922,0.049069498,-152.3989716,3.033109426,297.4996643,2375346.5,5116.151367,2837,44
11,320,114.1820905,22.3764958,56.63056183,293.8139343,-0.0460351,100698.8906,0.081553154,-154.6586151,3.446796894,146.5195313,3542057.5,5773.041016,2780,21
12,320,114.16871,22.322169,52.37280655,293.917572,-0.043581434,100732.1563,0.077889882,-153.8176422,3.864180326,747.2966919,14594804,7989.836426,1733,66
13,320,114.1412676,22.2848775,48.69261551,293.95401,-0.029420922,100804.9375,0.053553462,-153.5521088,3.934644938,878.6085205,9484429,7007.274414,3049,22
14,320,114.1573973,22.2475352,45.18964386,294.0358887,-0.026456937,100875.5469,0.047209546,-153.2569122,4.316963673,65.48966217,3044803.5,3876.920654,3855,19
15,320,114.2167934,22.2827772,51.5724678,294.0314026,-0.042264163,100864.7891,0.073728636,-153.4730072,4.43329525,1421.89978,2995995.75,4814.834961,6410,32
16,320,113.9405757,22.2885187,55.72891998,294.0843201,-0.018779019,101137.2656,0.048381384,-151.9691925,3.599252939,45.69812012,965836.125,4032.332031,5780,25
17,320,114.1805181,22.2801689,48.9441185,294.0126038,-0.041114423,100821.5,0.073015429,-153.4497223,4.284258366,429.8672791,7206084,6894.862305,3881,61
18,320,114.1565745,22.2820584,48.48417664,293.978363,-0.033389024,100813.5547,0.060027059,-153.5041656,4.076653004,83.59503174,8509086,8754.413086,2060,47
1,321,114.0201883,22.4449437,121.9837952,295.5880127,-0.011493062,100895.1797,0.000959697,78.02724457,2.867640495,47.30091095,3953495.75,4815.681152,3148,45
3,321,114.1258166,22.4969545,106.2031174,295.4171143,-0.047830552,100722.1016,0.003584731,172.4854279,2.731368303,156.3011627,3624076.25,5897.47168,4653,40
4,321,114.3581838,22.4712708,48.70217514,295.3137817,-0.023447761,100982.9297,0.001303078,-28.73514748,3.598158598,2.127234221,199027.9844,417.5441284,-3000,11
5,321,114.2286697,22.309823,73.98143005,295.3935242,-0.042219065,100672.5859,0.003380345,-171.4730072,4.349395752,571.750061,3221332.75,5677.513184,3386,46
6,321,114.1572091,22.3310969,163.6897278,295.4065857,-0.045349453,100511.1328,0.003739675,-173.9322052,3.873522997,557.522583,10587726,6553.90625,2731,48
7,321,114.1269531,22.3568159,160.658844,295.4225464,-0.049357776,100498.6406,0.004195169,-151.8615875,3.574151278,231.998703,2478207,5969.117676,2053,45
8,321,114.1120975,22.3716276,147.7420044,295.4384766,-0.048972122,100529.3984,0.004188071,-99.29780579,3.413073063,672.036499,5056594,6791.028809,2540,41
9,321,114.256814,22.3182558,66.28809357,295.3842773,-0.037825238,100806.375,0.003006501,-171.3136902,4.448473454,407.3021851,1751836.5,4787.187988,4567,20
10,321,113.9742504,22.3911527,195.3364258,295.6772156,-0.026845375,101028.0156,0.002397788,-47.53842926,3.128926754,297.4996643,2375346.5,5116.151367,2837,54
11,321,114.1820905,22.3764958,124.6891937,295.3670349,-0.049293201,100490.0703,0.003895411,-80.49996948,3.656706572,146.5195313,3542057.5,5773.041016,2780,25
12,321,114.16871,22.322169,148.2433014,295.405304,-0.04490336,100525.0547,0.003669668,-173.3100281,3.979463339,747.2966919,14594804,7989.836426,1733,78
13,321,114.1412676,22.2848775,131.7783966,295.4485779,-0.030043319,100597.6563,0.00251643,-172.9911652,4.012362003,878.6085205,9484429,7007.274414,3049,29
14,321,114.1573973,22.2475352,76.1639328,295.470459,-0.02625397,100668.9922,0.002195408,-171.0986176,4.313806534,65.48966217,3044803.5,3876.920654,3855,23
15,321,114.2167934,22.2827772,57.95397186,295.4236755,-0.042212129,100658.4766,0.003445734,-170.5914001,4.440745831,1421.89978,2995995.75,4814.834961,6410,39
16,321,113.9405757,22.2885187,344.2898254,295.702179,-0.027916525,100926.3828,0.002300336,-149.3549805,3.537094593,45.69812012,965836.125,4032.332031,5780,27
17,321,114.1805181,22.2801689,89.89204407,295.4393921,-0.041464865,100615.1797,0.003413901,-171.2165527,4.304985046,429.8672791,7206084,6894.862305,3881,75
18,321,114.1565745,22.2820584,115.8570633,295.4457397,-0.03387551,100606.6406,0.002813436,-172.2743835,4.130697727,83.59503174,8509086,8754.413086,2060,66
1,322,114.0201883,22.4449437,53.82381439,296.2287598,-0.01076895,100662.9453,1.11E-05,166.5836334,3.513234377,47.30091095,3953495.75,4815.681152,3148,32
3,322,114.1258166,22.4969545,41.88829422,296.0844116,-0.045524333,100491.5234,4.48E-05,165.7932739,3.320024252,156.3011627,3624076.25,5897.47168,4653,30
4,322,114.3581838,22.4712708,23.30177879,295.9348755,-0.021017436,100752.4844,9.10E-05,133.884903,3.839010954,2.127234221,199027.9844,417.5441284,-3000,8
5,322,114.2286697,22.309823,30.46101952,295.8460693,-0.037935242,100442.4453,0.000385953,-176.0473328,4.361334801,571.750061,3221332.75,5677.513184,3386,39
6,322,114.1572091,22.3310969,42.034935,295.8774719,-0.04099185,100281.2422,0.00021033,-41.34492874,4.031154156,557.522583,10587726,6553.90625,2731,49
7,322,114.1269531,22.3568159,47.58281708,295.9208679,-0.044564005,100268.5078,0.000115858,88.08291626,3.829027653,231.998703,2478207,5969.117676,2053,40
8,322,114.1120975,22.3716276,49.11007309,295.9603271,-0.044486027,100299.0625,7.84E-05,140.6499939,3.7266047,672.036499,5056594,6791.028809,2540,32
9,322,114.256814,22.3182558,29.60906601,295.8486633,-0.033249158,100575.875,0.000425385,-175.5475159,4.435483456,407.3021851,1751836.5,4787.187988,4567,15
10,322,113.9742504,22.3911527,57.52471542,296.2851563,-0.02483492,100794.7266,3.04E-05,169.9837036,3.709083319,297.4996643,2375346.5,5116.151367,2837,47
11,322,114.1820905,22.3764958,37.86996841,295.8649292,-0.044560149,100260.625,0.000197698,-39.97161102,3.881471395,146.5195313,3542057.5,5773.041016,2780,14
12,322,114.16871,22.322169,39.54141617,295.8686218,-0.040679108,100295.1797,0.000250869,-80.49627686,4.103833199,747.2966919,14594804,7989.836426,1733,72
13,322,114.1412676,22.2848775,45.8804512,295.917511,-0.027367974,100367.1875,0.000187807,-36.97417068,4.137789726,878.6085205,9484429,7007.274414,3049,32
14,322,114.1573973,22.2475352,36.77113342,295.9215698,-0.024271065,100438.2188,0.000275722,-101.7374344,4.348894119,65.48966217,3044803.5,3876.920654,3855,25
15,322,114.2167934,22.2827772,28.61835098,295.8644409,-0.038523193,100428.1406,0.000393884,-175.2020721,4.425180435,1421.89978,2995995.75,4814.834961,6410,44
16,322,113.9405757,22.2885187,60.9684639,296.235199,-0.025399866,100692.9844,8.71E-05,175.120575,4.013322353,45.69812012,965836.125,4032.332031,5780,18
17,322,114.1805181,22.2801689,33.18647003,295.8850403,-0.037990194,100384.8203,0.000352642,-131.4017334,4.333582878,429.8672791,7206084,6894.862305,3881,60
18,322,114.1565745,22.2820584,40.54085159,295.9054565,-0.030951556,100376.2109,0.000250985,-75.03099823,4.217352867,83.59503174,8509086,8754.413086,2060,68
1,323,114.0201883,22.4449437,236.1917572,296.8358154,-0.009244706,100471.9297,0.000103664,160.5652313,2.397333145,47.30091095,3953495.75,4815.681152,3148,43
3,323,114.1258166,22.4969545,179.5189819,296.7115479,-0.039247934,100301.2578,0.000351062,160.0405884,2.257277727,156.3011627,3624076.25,5897.47168,4653,29
4,323,114.3581838,22.4712708,76.12606812,296.4882202,-0.017343773,100561.9922,0.00041179,129.4996338,2.566170216,2.127234221,199027.9844,417.5441284,-3000,11
5,323,114.2286697,22.309823,136.3940887,296.3770752,-0.032839101,100253.9688,0.001132665,-11.53027248,2.963893414,571.750061,3221332.75,5677.513184,3386,45
6,323,114.1572091,22.3310969,182.2479858,296.4315186,-0.035589881,100093.2188,0.000871649,128.8505859,2.743167162,557.522583,10587726,6553.90625,2731,52
7,323,114.1269531,22.3568159,182.3095551,296.4952087,-0.038404655,100080.4219,0.000743217,172.8618317,2.607445002,231.998703,2478207,5969.117676,2053,44
8,323,114.1120975,22.3716276,187.8596954,296.5481262,-0.038262572,100110.6953,0.000640351,170.8739624,2.540150404,672.036499,5056594,6791.028809,2540,43
9,323,114.256814,22.3182558,124.3116837,296.3783875,-0.028402217,100386.8828,0.00116674,-51.10445023,3.005621195,407.3021851,1751836.5,4787.187988,4567,13
10,323,113.9742504,22.3911527,269.451416,296.8788757,-0.020560281,100603.1875,0.000270581,163.9823608,2.536073923,297.4996643,2375346.5,5116.151367,2837,52
11,323,114.1820905,22.3764958,160.1692963,296.428772,-0.03911756,100072.3203,0.000882098,173.2526245,2.631230593,146.5195313,3542057.5,5773.041016,2780,16
12,323,114.16871,22.322169,177.9934387,296.4165955,-0.035389557,100107.1328,0.000932028,101.3429642,2.793358326,747.2966919,14594804,7989.836426,1733,71
13,323,114.1412676,22.2848775,176.4419708,296.4690857,-0.023653263,100178.8672,0.000642012,45.21003723,2.82480669,878.6085205,9484429,7007.274414,3049,34
14,323,114.1573973,22.2475352,132.7568359,296.4598083,-0.020959118,100249.7656,0.000726569,-68.6476593,2.976775169,65.48966217,3044803.5,3876.920654,3855,29
15,323,114.2167934,22.2827772,131.0522308,296.3923645,-0.033388596,100239.8203,0.001117392,-68.12207031,3.019492149,1421.89978,2995995.75,4814.834961,6410,43
16,323,113.9405757,22.2885187,255.0931702,296.8013306,-0.021156771,100502.5391,0.000248792,168.5819244,2.78956008,45.69812012,965836.125,4032.332031,5780,31
17,323,114.1805181,22.2801689,152.72229,296.420166,-0.03295707,100196.6094,0.00103483,-36.15312195,2.96122241,429.8672791,7206084,6894.862305,3881,55
18,323,114.1565745,22.2820584,168.9033356,296.4504395,-0.026800079,100187.9219,0.000786186,11.90343952,2.880292892,83.59503174,8509086,8754.413086,2060,63
1,324,114.0201883,22.4449437,498.2647705,297.0687561,-0.009244689,100399.1563,0.002573984,155.0862732,0.997745872,47.30091095,3953495.75,4815.681152,3148,44
3,324,114.1258166,22.4969545,382.0266113,296.9351807,-0.039116833,100227.1953,0.011419224,156.8357086,1.037340403,156.3011627,3624076.25,5897.47168,4653,39
4,324,114.3581838,22.4712708,135.6999207,296.5251465,-0.017300479,100484.4609,0.001113227,-30.00291824,1.523570538,2.127234221,199027.9844,417.5441284,-3000,7
5,324,114.2286697,22.309823,321.7993164,296.549469,-0.033192143,100178.6328,0.004222751,-168.9084778,1.798796773,571.750061,3221332.75,5677.513184,3386,46
6,324,114.1572091,22.3310969,556.8579712,296.6279907,-0.036127757,100019.1719,0.005851539,-37.97399902,1.503223062,557.522583,10587726,6553.90625,2731,54
7,324,114.1269531,22.3568159,637.7140503,296.7009277,-0.039064892,100006.8672,0.007539091,88.65090942,1.333173275,231.998703,2478207,5969.117676,2053,58
8,324,114.1120975,22.3716276,622.4923096,296.7608032,-0.038851399,100037.3047,0.008411946,139.5227509,1.254261017,672.036499,5056594,6791.028809,2540,55
9,324,114.256814,22.3182558,229.2651062,296.535553,-0.028790932,100310.75,0.003191555,-167.7635498,1.879594088,407.3021851,1751836.5,4787.187988,4567,23
10,324,113.9742504,22.3911527,608.6570435,297.0591431,-0.019869376,100531.0938,0.004251205,161.6178894,1.017793655,297.4996643,2375346.5,5116.151367,2837,59
11,324,114.1820905,22.3764958,571.9334717,296.6337585,-0.039804924,99997.94531,0.006597813,-38.09980011,1.431093454,146.5195313,3542057.5,5773.041016,2780,38
12,324,114.16871,22.322169,529.9665527,296.6096802,-0.03586328,100032.9297,0.005514645,-76.24026489,1.564466834,747.2966919,14594804,7989.836426,1733,71
13,324,114.1412676,22.2848775,345.3158264,296.6488037,-0.02387061,100104.9063,0.003865124,-32.99996567,1.563047528,878.6085205,9484429,7007.274414,3049,50
14,324,114.1573973,22.2475352,203.320694,296.6249084,-0.020916587,100175.5313,0.002978799,-95.65063477,1.725201249,65.48966217,3044803.5,3876.920654,3855,27
15,324,114.2167934,22.2827772,293.2259521,296.5627747,-0.033554364,100164.875,0.004570933,-167.6614075,1.827178955,1421.89978,2995995.75,4814.834961,6410,48
16,324,113.9405757,22.2885187,326.574585,296.9715576,-0.020985376,100431.8594,0.003062458,169.8305054,1.088586688,45.69812012,965836.125,4032.332031,5780,42
17,324,114.1805181,22.2801689,360.1492615,296.5954285,-0.033115134,100122.1875,0.004776452,-125.0303268,1.734603047,429.8672791,7206084,6894.862305,3881,64
18,324,114.1565745,22.2820584,352.0497742,296.6279602,-0.026984761,100113.7813,0.004127355,-70.09280396,1.632033348,83.59503174,8509086,8754.413086,2060,75
1,325,114.0201883,22.4449437,419.5706482,297.6898804,-0.009607226,100493.5547,0.00448266,168.9461823,2.078529358,47.30091095,3953495.75,4815.681152,3148,43
3,325,114.1258166,22.4969545,134.3534088,297.5457153,-0.040095743,100323.0703,0.021255929,168.0661926,2.109281063,156.3011627,3624076.25,5897.47168,4653,37
4,325,114.3581838,22.4712708,56.05017471,297.1359558,-0.016133852,100583.9609,0.002918661,133.2627258,2.772151709,2.127234221,199027.9844,417.5441284,-3000,10
5,325,114.2286697,22.309823,122.5399246,297.036499,-0.033675101,100276.5,0.00825338,-176.5165253,3.004624128,571.750061,3221332.75,5677.513184,3386,44
6,325,114.1572091,22.3310969,363.9332886,297.1515198,-0.0372946,100115.8281,0.010053994,-41.67062378,2.665712595,557.522583,10587726,6553.90625,2731,48
7,325,114.1269531,22.3568159,437.7694702,297.2505493,-0.040597446,100102.8906,0.012417848,87.92930603,2.467990637,231.998703,2478207,5969.117676,2053,55
8,325,114.1120975,22.3716276,449.5119324,297.3226013,-0.040509831,100133.0547,0.013946825,140.799057,2.374062061,672.036499,5056594,6791.028809,2540,39
9,325,114.256814,22.3182558,108.1561737,297.0185547,-0.028421568,100409.1406,0.006874353,-176.0158234,3.103048801,407.3021851,1751836.5,4787.187988,4567,13
10,325,113.9742504,22.3911527,655.5523682,297.7194824,-0.020547206,100624.8906,0.006386604,171.7981873,2.134933949,297.4996643,2375346.5,5116.151367,2837,58
11,325,114.1820905,22.3764958,204.9236908,297.1539612,-0.041021854,100094.9688,0.011842777,-40.06296539,2.591146946,146.5195313,3542057.5,5773.041016,2780,20
12,325,114.16871,22.322169,303.8895874,297.1246033,-0.036992766,100129.7891,0.009689493,-80.85289764,2.735110521,747.2966919,14594804,7989.836426,1733,70
13,325,114.1412676,22.2848775,357.3131104,297.1821899,-0.024858234,100201.4453,0.006765256,-37.21835709,2.728162527,878.6085205,9484429,7007.274414,3049,43
14,325,114.1573973,22.2475352,196.9517975,297.1443176,-0.021977054,100272.4141,0.00565826,-102.042778,2.905739307,65.48966217,3044803.5,3876.920654,3855,30
15,325,114.2167934,22.2827772,128.8171997,297.0513306,-0.034696214,100262.4844,0.008701102,-175.6919098,3.026274443,1421.89978,2995995.75,4814.834961,6410,43
16,325,113.9405757,22.2885187,586.7398071,297.5977173,-0.021112278,100525.4531,0.004814239,174.5250092,2.19133234,45.69812012,965836.125,4032.332031,5780,40
17,325,114.1805181,22.2801689,230.5764923,297.0996094,-0.034464899,100219.3125,0.008827111,-131.8130341,2.918732882,429.8672791,7206084,6894.862305,3881,54
18,325,114.1565745,22.2820584,315.3299561,297.1500854,-0.028095542,100210.5547,0.0074187,-75.33731842,2.804889679,83.59503174,8509086,8754.413086,2060,66
1,326,114.0201883,22.4449437,54.35381699,296.2627869,-0.007427911,100739.7969,0.000427679,79.01915741,4.317521572,47.30091095,3953495.75,4815.681152,3148,27
3,326,114.1258166,22.4969545,54.35381699,296.0858459,-0.030458495,100569.6328,0.001624737,174.1225128,4.023412228,156.3011627,3624076.25,5897.47168,4653,24
4,326,114.3581838,22.4712708,54.35381699,295.996521,-0.011218942,100831.2344,0.001249452,-75.95982361,4.798489571,2.127234221,199027.9844,417.5441284,-3000,9
5,326,114.2286697,22.309823,54.35381699,295.9740295,-0.032335956,100518.5547,0.004977517,-173.3044434,5.519590378,571.750061,3221332.75,5677.513184,3386,34
6,326,114.1572091,22.3310969,54.35381699,295.9859619,-0.03123882,100357.3125,0.003268295,-175.7536011,5.079402447,557.522583,10587726,6553.90625,2731,52
7,326,114.1269531,22.3568159,54.35381699,296.012207,-0.030922342,100344.7266,0.002443074,-153.5404816,4.8049016,231.998703,2478207,5969.117676,2053,36
8,326,114.1120975,22.3716276,54.35381699,296.0385437,-0.03031051,100375.4063,0.002056518,-100.7414856,4.657443047,672.036499,5056594,6791.028809,2540,31
9,326,114.256814,22.3182558,54.35381699,295.9763184,-0.026837505,100652.3359,0.005354217,-173.0047607,5.622934341,407.3021851,1751836.5,4787.187988,4567,13
10,326,113.9742504,22.3911527,54.35381699,296.3576355,-0.01709941,100870.1484,0.001387449,-48.04930115,4.635082722,297.4996643,2375346.5,5116.151367,2837,30
11,326,114.1820905,22.3764958,54.35381699,295.9552002,-0.032440651,100337.3281,0.003187695,-81.57295227,4.867456436,146.5195313,3542057.5,5773.041016,2780,17
12,326,114.16871,22.322169,54.35381699,295.9824524,-0.032407276,100371.1797,0.003650668,-175.1641998,5.175559521,747.2966919,14594804,7989.836426,1733,71
13,326,114.1412676,22.2848775,54.35381699,296.033844,-0.023249421,100442.8359,0.002627787,-175.0145416,5.218011379,878.6085205,9484429,7007.274414,3049,29
14,326,114.1573973,22.2475352,54.35381699,296.0535583,-0.025133843,100513.4609,0.00337242,-173.3271027,5.494020462,65.48966217,3044803.5,3876.920654,3855,22
15,326,114.2167934,22.2827772,54.35381699,295.999939,-0.0360667,100503.7734,0.004984467,-172.6575165,5.597646713,1421.89978,2995995.75,4814.834961,6410,42
16,326,113.9405757,22.2885187,54.35381699,296.3756104,-0.016562872,100766.0469,0.0014286,-151.4139862,5.060655117,45.69812012,965836.125,4032.332031,5780,15
17,326,114.1805181,22.2801689,54.35381699,296.0159607,-0.035480179,100460.3047,0.004534238,-173.3379822,5.474638462,429.8672791,7206084,6894.862305,3881,55
18,326,114.1565745,22.2820584,54.35381699,296.02771,-0.027648868,100451.7891,0.003343802,-174.3392487,5.322377682,83.59503174,8509086,8754.413086,2060,57
1,327,114.0201883,22.4449437,109.93927,296.6478882,-0.009419269,101020.1016,0.00068219,-140.5993195,2.881550789,47.30091095,3953495.75,4815.681152,3148,30
3,327,114.1258166,22.4969545,74.27653503,296.4393311,-0.038270935,100848.4141,0.003705557,-142.1392365,2.617574453,156.3011627,3624076.25,5897.47168,4653,27
4,327,114.3581838,22.4712708,77.6570816,296.2481384,-0.015171366,101105.5938,0.001205931,-141.1770172,2.892928839,2.127234221,199027.9844,417.5441284,-3000,10
5,327,114.2286697,22.309823,68.1810379,296.2610474,-0.037153859,100788.3672,0.001745424,-143.5590973,3.66307807,571.750061,3221332.75,5677.513184,3386,40
6,327,114.1572091,22.3310969,118.9095383,296.2958374,-0.038511656,100628.7188,0.00168458,-143.7334137,3.319365025,557.522583,10587726,6553.90625,2731,45
7,327,114.1269531,22.3568159,138.9583893,296.3423462,-0.040688928,100617.4375,0.001858462,-143.7578583,3.11063242,231.998703,2478207,5969.117676,2053,36
8,327,114.1120975,22.3716276,142.3850708,296.3804626,-0.040163573,100649.1563,0.002033496,-143.7058716,3.020595789,672.036499,5056594,6791.028809,2540,39
